,StateName,DistrictName,BlockName,VillageName,Contaminents
309,KARNATAKA,SHIMOGA,SHIMOGA,BELAGALU,"Fluoride : 1.000, Iron : 0.300, Chloride : 300.000, Nitrate : 45.000, Hardness : 400.000"
310,KARNATAKA,SHIMOGA,SHIMOGA,BELAGALU,"Fluoride : 1.300, Iron : 0.250, Chloride : 300.000, Nitrate : 50.000, Hardness : 350.000, Residual Chlorine : 0.200"
311,KARNATAKA,SHIMOGA,SHIMOGA,BELAGALU,"Fluoride : 1.300, Iron : 0.300, Chloride : 380.000, Nitrate : 50.000, Hardness : 500.000"
312,KARNATAKA,SHIMOGA,SHIMOGA,BELAGALU,"Fluoride : 1.000, Iron : 0.250, Chloride : 300.000, Nitrate : 49.000, Hardness : 350.000, Residual Chlorine : 0.200"
313,KARNATAKA,SHIMOGA,SHIMOGA,BELAGALU,"Fluoride : 1.000, Iron : 0.700, Chloride : 800.000, Nitrate : 65.000, Hardness : 600.000"
314,KARNATAKA,SHIMOGA,SHIMOGA,BELAGALU,"Fluoride : 1.000, Iron : 0.250, Chloride : 300.000, Nitrate : 50.000, Hardness : 350.000, Residual Chlorine : 0.200"
315,KARNATAKA,SHIMOGA,SHIMOGA,BELAGALU,"Fluoride : 1.200, Iron : 0.300, Chloride : 400.000, Nitrate : 50.000, Hardness : 400.000"
316,KARNATAKA,SHIMOGA,SHIMOGA,BELAGALU,"Fluoride : 1.000, Iron : 0.250, Chloride : 300.000, Nitrate : 50.000, Hardness : 350.000, Residual Chlorine : 0.200"
317,KARNATAKA,SHIMOGA,SHIMOGA,BUKLAPURA,"Fluoride : 1.300, Iron : 0.300, Chloride : 900.000, Nitrate : 50.000, Hardness : 500.000"
318,KARNATAKA,SHIMOGA,SHIMOGA,BUKLAPURA,"Fluoride : 1.000, Iron : 0.250, Chloride : 300.000, Nitrate : 55.000, Hardness : 350.000, Residual Chlorine : 0.300"
319,KARNATAKA,SHIMOGA,SHIMOGA,GOWDANAYAKANAHALLI,"Fluoride : 1.000, Iron : 0.340, Chloride : 600.000, Nitrate : 50.000, Hardness : 380.000"
320,KARNATAKA,SHIMOGA,SHIMOGA,GOWDANAYAKANAHALLI,"Fluoride : 1.000, Iron : 0.250, Chloride : 300.000, Nitrate : 50.000, Hardness : 350.000, Residual Chlorine : 0.200"
321,KARNATAKA,SHIMOGA,SHIMOGA,HAROBENAVALLI,"Fluoride : 1.000, Iron : 0.250, Chloride : 360.000, Nitrate : 50.000, Hardness : 350.000, Residual Chlorine : 0.200"
322,KARNATAKA,SHIMOGA,SHIMOGA,HAROBENAVALLI,"Fluoride : 1.100, Iron : 0.350, Chloride : 600.000, Nitrate : 55.000, Hardness : 400.000"
323,KARNATAKA,SHIMOGA,SHIMOGA,HAROBENAVALLI,"Fluoride : 1.000, Iron : 0.250, Chloride : 300.000, Nitrate : 50.000, Hardness : 350.000, Residual Chlorine : 0.300"
324,KARNATAKA,SHIMOGA,SHIMOGA,HAROBENAVALLI,"Fluoride : 1.000, Iron : 0.300, Chloride : 600.000, Nitrate : 60.000, Hardness : 400.000"
325,KARNATAKA,SHIMOGA,SHIMOGA,HAROBENAVALLI,"Fluoride : 1.200, Iron : 0.250, Chloride : 300.000, Nitrate : 50.000, Hardness : 350.000, Residual Chlorine : 0.200"
326,KARNATAKA,SHIMOGA,SHIMOGA,HAROBENAVALLI,"Fluoride : 1.000, Iron : 0.250, Chloride : 300.000, Nitrate : 56.000, Hardness : 350.000, Residual Chlorine : 0.200"
327,KARNATAKA,SHIMOGA,SHIMOGA,BALEKOPPA,"Fluoride : 1.100, Iron : 0.300, Chloride : 500.000, Nitrate : 45.000, Hardness : 400.000"
328,KARNATAKA,SHIMOGA,SHIMOGA,BALEKOPPA,"Fluoride : 1.400, Iron : 1.000, Chloride : 294.000, Nitrate : 90.000, Sulphates : 310.000, Calcium : 90.000, Hardness : 510.000, Residual Chlorine : 0.200"
329,KARNATAKA,SHIMOGA,SHIMOGA,CHAMENAHALLY,"Fluoride : 1.100, Iron : 0.350, Chloride : 700.000, Nitrate : 60.000, Hardness : 450.000"
330,KARNATAKA,SHIMOGA,SHIMOGA,CHAMENAHALLY,"Iron : 1.300, Fluoride : 1.000, Chloride : 565.000, Nitrate : 99.000, Hardness : 690.000, Sulphates : 340.000, Calcium : 190.000, Residual Chlorine : 0.500"
331,KARNATAKA,SHIMOGA,SHIMOGA,CHIKKAMARASA,"Fluoride : 1.400, Iron : 1.000, Chloride : 900.000, Nitrate : 46.000, Sulphates : 345.000, Calcium : 76.000, Hardness : 310.000, Residual Chlorine : 0.490"
332,KARNATAKA,SHIMOGA,SHIMOGA,CHIKKAMARASA,"Fluoride : 1.100, Iron : 0.350, Chloride : 500.000, Nitrate : 55.000, Hardness : 400.000"
333,KARNATAKA,SHIMOGA,SHIMOGA,HUBBANAHALLI,"Iron : 1.200, Fluoride : 1.000, Chloride : 860.000, Nitrate : 84.000, Residual Chlorine : 29.000, Sulphates : 210.000, Calcium : 194.000, Hardness : 510.000"
334,KARNATAKA,SHIMOGA,SHIMOGA,HUBBANAHALLI,"Fluoride : 1.200, Iron : 0.350, Chloride : 350.000, Nitrate : 60.000, Hardness : 400.000"
335,KARNATAKA,SHIMOGA,SHIMOGA,HUBBANAHALLI,"Iron : 1.200, Fluoride : 1.500, Chloride : 910.000, Nitrate : 79.000, Sulphates : 220.000, Calcium : 145.000, Hardness : 540.000, Residual Chlorine : 0.300"
336,KARNATAKA,SHIMOGA,SHIMOGA,BIDARE,"Fluoride : 1.000, Iron : 0.300, Chloride : 300.000, Hardness : 500.000"
337,KARNATAKA,SHIMOGA,SHIMOGA,BIDARE,"Fluoride : 1.100, Iron : 0.400, Nitrate : 45.000, Hardness : 500.000"
338,KARNATAKA,SHIMOGA,SHIMOGA,HONNAVILE,"Fluoride : 1.100, Iron : 0.300, Chloride : 600.000, Nitrate : 45.000, Hardness : 500.000"
339,KARNATAKA,SHIMOGA,SHIMOGA,HONNAVILE,"Fluoride : 1.300, Iron : 0.300, Chloride : 300.000, Nitrate : 45.000, Hardness : 450.000"
340,KARNATAKA,SHIMOGA,SHIMOGA,CHORADI,"Fluoride : 0.800, Iron : 0.500, Chloride : 400.000, Nitrate : 60.000"
341,KARNATAKA,SHIMOGA,SHIMOGA,GAJANUR,"Fluoride : 1.400, Iron : 0.500, Chloride : 250.000, Nitrate : 50.000, Hardness : 500.000"
342,KARNATAKA,SHIMOGA,SHIMOGA,GAJANUR,"Fluoride : 1.200, Iron : 0.300, Chloride : 600.000, Nitrate : 45.000, Hardness : 450.000"
343,KARNATAKA,SHIMOGA,SHIMOGA,HADONAHALLI,"Arsenic : 0.050, Fluoride : 0.500, Iron : 0.300, Chloride : 300.000, Nitrate : 50.000, Hardness : 400.000, Residual Chlorine : 0.020"
344,KARNATAKA,SHIMOGA,SHIMOGA,MADAKECHELUR,"Arsenic : 0.050, Fluoride : 1.000, Iron : 0.400, Chloride : 250.000, Nitrate : 45.000, Hardness : 300.000, Residual Chlorine : 0.200"
345,KARNATAKA,SHIMOGA,SHIMOGA,HASUDI,"Iron : 1.300, Fluoride : 1.250, Chloride : 380.000, Nitrate : 84.000, Sulphates : 400.000, Calcium : 76.000, Hardness : 430.000, Residual Chlorine : 0.200"
346,KARNATAKA,SHIMOGA,SHIMOGA,HASUDI,"Iron : 1.200, Fluoride : 1.000, Chloride : 290.000, Nitrate : 75.000, Sulphates : 310.000, Calcium : 80.000, Hardness : 400.000, Residual Chlorine : 0.400"
347,KARNATAKA,SHIMOGA,SHIMOGA,HASUDI,"Iron : 1.300, Fluoride : 1.400, Chloride : 745.000, Nitrate : 88.000, Hardness : 675.000, Sulphates : 225.000, Calcium : 185.000, Residual Chlorine : 0.450"
348,KARNATAKA,SHIMOGA,SHIMOGA,HASUDI,"Fluoride : 0.600, Iron : 0.600, Chloride : 300.000, Nitrate : 65.000"
349,KARNATAKA,SHIMOGA,SHIMOGA,HASUDI,"Iron : 1.300, Fluoride : 1.300, Chloride : 690.000, Nitrate : 95.000, Hardness : 650.000, Sulphates : 400.000, Calcium : 183.000, Residual Chlorine : 0.400"
350,KARNATAKA,SHIMOGA,SHIMOGA,HASUDI,"Iron : 1.200, Fluoride : 1.200, Chloride : 465.000, Nitrate : 84.000, Hardness : 670.000, Sulphates : 310.000, Calcium : 180.000, Residual Chlorine : 0.500"
351,KARNATAKA,SHIMOGA,SHIMOGA,HASUDI,"Iron : 1.200, Fluoride : 1.200, Chloride : 860.000, Nitrate : 89.000, Sulphates : 400.000, Calcium : 120.000, Hardness : 480.000, Residual Chlorine : 0.300"
352,KARNATAKA,SHIMOGA,SHIMOGA,HOLALUR,"Fluoride : 1.000, Chloride : 250.000"
353,KARNATAKA,SHIMOGA,SHIMOGA,HANUMANTHAPURA,"Fluoride : 1.000, Iron : 0.300, Chloride : 390.000, Nitrate : 48.000, Hardness : 380.000, Residual Chlorine : 0.250"
354,KARNATAKA,SHIMOGA,SHIMOGA,HOLEBENAVALLI,"Fluoride : 1.000, Iron : 0.400, Chloride : 385.000, Nitrate : 52.000, Hardness : 350.000, Residual Chlorine : 0.200"
355,KARNATAKA,SHIMOGA,SHIMOGA,HOLEBENAVALLI,"Fluoride : 1.200, Iron : 0.400, Chloride : 330.000, Nitrate : 48.200, Hardness : 370.000, Residual Chlorine : 0.300"
356,KARNATAKA,SHIMOGA,SHIMOGA,HOLEBENAVALLI,"Fluoride : 1.000, Iron : 0.350, Chloride : 310.000, Nitrate : 52.400, Hardness : 395.000, Residual Chlorine : 0.200"
357,KARNATAKA,SHIMOGA,SHIMOGA,YALAVATTI,"Fluoride : 1.000, Iron : 0.350, Chloride : 370.000, Nitrate : 46.000, Hardness : 340.000, Residual Chlorine : 0.350"
358,KARNATAKA,SHIMOGA,SHIMOGA,GAJANUR MULLAKERE,"Fluoride : 1.500, Iron : 0.350, Chloride : 450.000, Nitrate : 88.000, Hardness : 525.000, Residual Chlorine : 0.300"
359,KARNATAKA,SHIMOGA,SHIMOGA,GAJANUR MULLAKERE,"Fluoride : 1.400, Iron : 0.200, Chloride : 377.000, Nitrate : 86.000, Sulphates : 200.000, Hardness : 575.000, Residual Chlorine : 0.400"
360,KARNATAKA,SHIMOGA,SHIMOGA,HOSAHALLI,"Fluoride : 1.200, Iron : 0.400, Chloride : 325.000, Nitrate : 48.000, Calcium : 100.000, Hardness : 375.000, Residual Chlorine : 0.200"
361,KARNATAKA,SHIMOGA,SHIMOGA,HOSAHALLI,"Fluoride : 1.300, Iron : 0.400, Chloride : 425.000, Nitrate : 63.000, Sulphates : 300.000, Calcium : 100.000, Hardness : 400.000, Residual Chlorine : 0.200"
362,KARNATAKA,SHIMOGA,SHIMOGA,HOSAKOPPA,"Fluoride : 1.100, Iron : 0.300, Chloride : 375.000, Nitrate : 74.000, Sulphates : 300.000, Calcium : 100.000, Hardness : 450.000, Residual Chlorine : 0.200"
363,KARNATAKA,SHIMOGA,SHIMOGA,HOSAKOPPA,"Fluoride : 1.100, Iron : 0.400, Chloride : 300.000, Nitrate : 77.000, Sulphates : 400.000, Calcium : 100.000, Hardness : 550.000, Residual Chlorine : 0.500"
364,KARNATAKA,SHIMOGA,SHIMOGA,HALALAKKAVALLI,"Fluoride : 1.000, Iron : 0.300, Chloride : 500.000, Nitrate : 50.000, Hardness : 500.000"
365,KARNATAKA,SHIMOGA,SHIMOGA,KADEKAL,"Iron : 0.500, Chloride : 300.000, Nitrate : 50.000"
366,KARNATAKA,SHIMOGA,SHIMOGA,KADEKAL,"Fluoride : 1.300, Chloride : 400.000, Nitrate : 50.000"
367,KARNATAKA,SHIMOGA,SHIMOGA,KADEKAL,"Fluoride : 1.200, Iron : 0.400, Chloride : 300.000, Nitrate : 50.000, Hardness : 500.000"
368,KARNATAKA,SHIMOGA,SHIMOGA,KADEKAL,"Iron : 0.500, Chloride : 400.000, Nitrate : 60.000, Copper : 1.200, Hardness : 450.000"
369,KARNATAKA,SHIMOGA,SHIMOGA,YARAGANAL,"Fluoride : 1.000, Iron : 0.300, Chloride : 300.000, Nitrate : 50.000, Hardness : 320.000"
370,KARNATAKA,SHIMOGA,SHIMOGA,YARAGANAL,"Iron : 0.350, Chloride : 300.000, Nitrate : 50.000, Hardness : 500.000"
371,KARNATAKA,SHIMOGA,SHIMOGA,BIKKONAHALLI,"Arsenic : 0.070, Fluoride : 0.500, Iron : 0.400, Chloride : 245.000, Nitrate : 45.000, Hardness : 275.000, Residual Chlorine : 0.500"
372,KARNATAKA,SHIMOGA,SHIMOGA,BOODIGERE,"Arsenic : 0.500, Fluoride : 0.600, Iron : 0.400, Chloride : 255.000, Nitrate : 47.000, Hardness : 260.000, Residual Chlorine : 0.300"
373,KARNATAKA,SHIMOGA,SHIMOGA,KACHINAKATTE,"Fluoride : 1.000, Iron : 0.350, Chloride : 250.000, Nitrate : 50.000, Hardness : 450.000"
374,KARNATAKA,SHIMOGA,SHIMOGA,KORALAHALLI,"Fluoride : 1.000, Iron : 0.300, Chloride : 251.000, Nitrate : 50.000, Hardness : 300.000"
375,KARNATAKA,SHIMOGA,SHIMOGA,KORALAHALLI,"Fluoride : 1.200, Iron : 0.500, Chloride : 300.000, Nitrate : 50.000, Hardness : 300.000"
376,KARNATAKA,SHIMOGA,SHIMOGA,KORALAHALLI,"Fluoride : 1.000, Iron : 0.300, Chloride : 250.000, Nitrate : 50.000, Hardness : 300.000"
377,KARNATAKA,SHIMOGA,SHIMOGA,KORALAHALLI,"Fluoride : 1.300, Iron : 0.500, Chloride : 300.000, Nitrate : 55.000, Hardness : 400.000"
378,KARNATAKA,SHIMOGA,SHIMOGA,KORALAHALLI,"Fluoride : 1.300, Iron : 0.400, Chloride : 350.000, Hardness : 450.000"
379,KARNATAKA,SHIMOGA,SHIMOGA,KORALAHALLI,"Fluoride : 1.100, Iron : 0.500, Chloride : 250.000, Nitrate : 60.000"
380,KARNATAKA,SHIMOGA,SHIMOGA,LAKKINAKOPPA,"Iron : 35.000, Fluoride : 1.100, Chloride : 253.000, Nitrate : 50.000, Hardness : 400.000"
381,KARNATAKA,SHIMOGA,SHIMOGA,LAKKINAKOPPA,"Fluoride : 1.300, Iron : 0.300, Chloride : 255.000, Nitrate : 55.000, Hardness : 500.000"
382,KARNATAKA,SHIMOGA,SHIMOGA,CHIKKA KUDLI,"Fluoride : 1.000, Iron : 0.400, Chloride : 390.000, Nitrate : 45.000, Hardness : 330.000, Residual Chlorine : 0.250"
383,KARNATAKA,SHIMOGA,SHIMOGA,CHIKKA KUDLI,"Fluoride : 1.200, Iron : 0.300, Chloride : 370.000, Nitrate : 55.000, Hardness : 370.000, Residual Chlorine : 0.300"
384,KARNATAKA,SHIMOGA,SHIMOGA,CHIKKA KUDLI,"Fluoride : 1.000, Iron : 0.300, Chloride : 365.000, Nitrate : 50.000, Hardness : 380.000, Residual Chlorine : 0.200"
385,KARNATAKA,SHIMOGA,SHIMOGA,CHIKKA KUDLI,"Fluoride : 1.000, Iron : 0.400, Chloride : 320.000, Nitrate : 60.000, Hardness : 340.000, Residual Chlorine : 0.300"
386,KARNATAKA,SHIMOGA,SHIMOGA,KUDLI,"Fluoride : 1.200, Iron : 0.400, Chloride : 380.000, Nitrate : 48.000, Hardness : 360.000, Residual Chlorine : 0.350"
387,KARNATAKA,SHIMOGA,SHIMOGA,KUDLI,"Fluoride : 1.000, Iron : 0.300, Chloride : 350.000, Nitrate : 50.000, Hardness : 380.000, Residual Chlorine : 0.200"
388,KARNATAKA,SHIMOGA,SHIMOGA,KUDLI,"Fluoride : 1.000, Iron : 0.300, Chloride : 300.000, Nitrate : 50.000, Hardness : 350.000, Residual Chlorine : 0.200"
389,KARNATAKA,SHIMOGA,SHIMOGA,KUDLI,"Fluoride : 1.000, Iron : 0.360, Chloride : 250.000, Nitrate : 60.000, Hardness : 350.000, Residual Chlorine : 0.250"
390,KARNATAKA,SHIMOGA,SHIMOGA,THARAGANAHALLI,"Fluoride : 1.000, Iron : 0.250, Chloride : 340.000, Nitrate : 65.000, Hardness : 360.000, Residual Chlorine : 0.200"
391,KARNATAKA,SHIMOGA,SHIMOGA,THARAGANAHALLI,"Fluoride : 1.000, Iron : 0.400, Chloride : 240.000, Nitrate : 46.000, Hardness : 380.000, Residual Chlorine : 0.200"
392,KARNATAKA,SHIMOGA,SHIMOGA,KUMSI,"Fluoride : 1.040, Iron : 1.000, Chloride : 770.000, Nitrate : 89.000, Sulphates : 350.000, Calcium : 180.000, Hardness : 560.000, Residual Chlorine : 0.400"
393,KARNATAKA,SHIMOGA,SHIMOGA,KUMSI,"Fluoride : 1.300, Iron : 0.400, Chloride : 300.000, Nitrate : 50.000"
394,KARNATAKA,SHIMOGA,SHIMOGA,KUMSI,"Iron : 1.200, Fluoride : 1.500, Chloride : 800.000, Nitrate : 80.000, Sulphates : 400.000, Calcium : 200.000, Hardness : 300.000, Residual Chlorine : 0.500"
395,KARNATAKA,SHIMOGA,SHIMOGA,KUMSI,"Fluoride : 1.040, Iron : 1.000, Chloride : 390.000, Nitrate : 48.000, Sulphates : 320.000, Calcium : 160.000, Hardness : 340.000, Residual Chlorine : 0.200"
396,KARNATAKA,SHIMOGA,SHIMOGA,KUMSI,"Fluoride : 1.000, Iron : 1.000, Chloride : 800.000, Nitrate : 86.000, Sulphates : 210.000, Calcium : 195.000, Hardness : 560.000, Residual Chlorine : 0.400"
397,KARNATAKA,SHIMOGA,SHIMOGA,KUMSI,"Fluoride : 1.000, Iron : 1.000, Chloride : 650.000, Nitrate : 75.000, Sulphates : 215.000, Calcium : 200.000, Hardness : 590.000, Residual Chlorine : 0.350"
398,KARNATAKA,SHIMOGA,SHIMOGA,KUMSI,"Fluoride : 1.000, Iron : 1.000, Chloride : 550.000, Nitrate : 64.000, Sulphates : 225.000, Calcium : 185.000, Hardness : 600.000, Residual Chlorine : 0.400"
399,KARNATAKA,SHIMOGA,SHIMOGA,MALLAPURA,"Fluoride : 1.050, Iron : 0.300, Chloride : 250.000, Nitrate : 48.000, Hardness : 350.000, Residual Chlorine : 0.300"
400,KARNATAKA,SHIMOGA,SHIMOGA,NARAYANAPURA,"Fluoride : 1.050, Iron : 0.300, Chloride : 250.000, Nitrate : 48.000, Hardness : 350.000, Residual Chlorine : 0.300"
401,KARNATAKA,SHIMOGA,SHIMOGA,RATTEHALLI,"Fluoride : 1.050, Iron : 0.400, Chloride : 250.000, Nitrate : 48.000, Hardness : 350.000, Residual Chlorine : 0.250"
402,KARNATAKA,SHIMOGA,SHIMOGA,SUTTUKOTE,"Fluoride : 1.000, Iron : 0.350, Chloride : 160.000, Nitrate : 55.000, Hardness : 380.000, Residual Chlorine : 0.300"
403,KARNATAKA,SHIMOGA,SHIMOGA,MANDENAKOPPA,"Fluoride : 1.200, Iron : 0.400, Chloride : 250.000, Nitrate : 50.000, Hardness : 400.000"
404,KARNATAKA,SHIMOGA,SHIMOGA,MATTURU,"Fluoride : 1.000, Iron : 0.400, Chloride : 300.000, Nitrate : 70.000, Hardness : 350.000"
405,KARNATAKA,SHIMOGA,SHIMOGA,MATTURU,"Fluoride : 1.100, Iron : 0.300, Chloride : 250.000, Nitrate : 0.500, Hardness : 300.000"
406,KARNATAKA,SHIMOGA,SHIMOGA,MATTURU,"Fluoride : 1.200, Chloride : 300.000, Nitrate : 50.000, Hardness : 500.000"
407,KARNATAKA,SHIMOGA,SHIMOGA,MATTURU,"Fluoride : 1.000, Iron : 0.400, Chloride : 250.000, Nitrate : 50.000, Hardness : 300.000"
408,KARNATAKA,SHIMOGA,SHIMOGA,MATTURU,"Fluoride : 0.600, Iron : 0.400, Chloride : 600.000, Nitrate : 50.000, Hardness : 400.000"
409,KARNATAKA,SHIMOGA,SHIMOGA,MATTURU,"Fluoride : 1.300, Iron : 0.300, Chloride : 250.000, Nitrate : 50.000, Hardness : 400.000"
410,KARNATAKA,SHIMOGA,SHIMOGA,HOISANAHALLY,"Fluoride : 1.100, Iron : 0.400, Chloride : 450.000, Nitrate : 58.000, Hardness : 400.000, Residual Chlorine : 0.200"
411,KARNATAKA,SHIMOGA,SHIMOGA,JAVALLI,"Fluoride : 1.000, Iron : 0.350, Chloride : 280.000, Nitrate : 50.000, Hardness : 350.000, Residual Chlorine : 0.200"
412,KARNATAKA,SHIMOGA,SHIMOGA,PILLANGERE,"Fluoride : 1.000, Iron : 0.300, Chloride : 400.000, Nitrate : 45.000, Hardness : 370.000, Residual Chlorine : 0.250"
413,KARNATAKA,SHIMOGA,SHIMOGA,PILLANGERE,"Fluoride : 1.000, Iron : 0.450, Chloride : 290.000, Nitrate : 50.000, Hardness : 350.000, Residual Chlorine : 0.200"
414,KARNATAKA,SHIMOGA,SHIMOGA,GUDDADA HARAKERE,"Fluoride : 1.500, Iron : 0.900, Chloride : 550.000, Nitrate : 85.000, Hardness : 600.000, Residual Chlorine : 0.500"
415,KARNATAKA,SHIMOGA,SHIMOGA,HANUMANTAPURA,"Fluoride : 1.000, Iron : 0.500, Chloride : 300.000, Nitrate : 55.000, Hardness : 350.000, Residual Chlorine : 0.300"
416,KARNATAKA,SHIMOGA,SHIMOGA,MANJARIKOPPA,"Fluoride : 1.500, Iron : 0.800, Chloride : 450.000, Nitrate : 75.000, Hardness : 500.000, Residual Chlorine : 0.500"
417,KARNATAKA,SHIMOGA,SHIMOGA,MANJARIKOPPA,"Fluoride : 1.000, Iron : 0.600, Chloride : 350.000, Nitrate : 65.000, Hardness : 400.000, Residual Chlorine : 0.300"
418,KARNATAKA,SHIMOGA,SHIMOGA,MANJARIKOPPA,"Fluoride : 1.000, Iron : 0.500, Chloride : 300.000, Nitrate : 55.000, Hardness : 350.000, Residual Chlorine : 0.300"
419,KARNATAKA,SHIMOGA,SHIMOGA,MANJARIKOPPA,"Fluoride : 1.400, Iron : 0.800, Chloride : 450.000, Nitrate : 7.500, Hardness : 550.000, Residual Chlorine : 0.400"
420,KARNATAKA,SHIMOGA,SHIMOGA,PURDAL,"Fluoride : 1.300, Iron : 0.600, Chloride : 510.000, Nitrate : 75.000, Hardness : 500.000, Residual Chlorine : 0.400"
421,KARNATAKA,SHIMOGA,SHIMOGA,PURDAL,"Fluoride : 1.500, Iron : 0.900, Chloride : 750.000, Nitrate : 85.000, Hardness : 600.000, Residual Chlorine : 0.500"
422,KARNATAKA,SHIMOGA,SHIMOGA,PURDAL,"Fluoride : 1.500, Iron : 0.600, Chloride : 350.000, Nitrate : 65.000, Hardness : 400.000, Residual Chlorine : 0.400"
423,KARNATAKA,SHIMOGA,SHIMOGA,PURDAL,"Fluoride : 1.400, Iron : 0.800, Chloride : 450.000, Nitrate : 75.000, Hardness : 550.000, Residual Chlorine : 0.400"
424,KARNATAKA,SHIMOGA,SHIMOGA,PURDAL,"Fluoride : 1.100, Iron : 0.500, Chloride : 625.000, Nitrate : 1.500, Hardness : 400.000, Residual Chlorine : 0.200"
425,KARNATAKA,SHIMOGA,SHIMOGA,SHETTIHALLI,"Fluoride : 1.500, Iron : 0.600, Chloride : 350.000, Nitrate : 65.000, Hardness : 400.000, Residual Chlorine : 0.400"
426,KARNATAKA,SHIMOGA,SHIMOGA,SHETTIHALLI,"Fluoride : 1.500, Iron : 0.800, Chloride : 500.000, Nitrate : 75.000, Hardness : 450.000, Residual Chlorine : 0.400"
427,KARNATAKA,SHIMOGA,SHIMOGA,TAVAREKOPPA,"Fluoride : 1.000, Iron : 0.500, Chloride : 300.000, Nitrate : 55.000, Hardness : 350.000, Residual Chlorine : 0.300"
428,KARNATAKA,SHIMOGA,SHIMOGA,HITTUR,"Fluoride : 1.200, Iron : 0.250, Chloride : 360.000, Nitrate : 50.000, Hardness : 370.000, Residual Chlorine : 0.300"
429,KARNATAKA,SHIMOGA,SHIMOGA,HITTUR,"Fluoride : 1.000, Iron : 0.400, Chloride : 380.000, Nitrate : 46.000, Hardness : 360.000, Residual Chlorine : 0.350"
430,KARNATAKA,SHIMOGA,SHIMOGA,KESAVINAKATTE,"Fluoride : 1.200, Iron : 0.250, Chloride : 370.000, Nitrate : 45.000, Hardness : 370.000, Residual Chlorine : 0.300"
431,KARNATAKA,SHIMOGA,SHIMOGA,RAMANAGARA,"Fluoride : 1.000, Iron : 0.350, Chloride : 360.000, Nitrate : 45.000, Hardness : 380.000, Residual Chlorine : 0.300"
432,KARNATAKA,SHIMOGA,SHIMOGA,RAMANAGARA,"Fluoride : 1.000, Iron : 0.300, Chloride : 380.000, Nitrate : 60.000, Hardness : 370.000, Residual Chlorine : 0.200"
433,KARNATAKA,SHIMOGA,SHIMOGA,RAMANAGARA,"Fluoride : 1.000, Iron : 0.350, Chloride : 320.000, Nitrate : 60.000, Hardness : 340.000, Residual Chlorine : 0.300"
434,KARNATAKA,SHIMOGA,SHIMOGA,VITAGONDANAKOPPA,"Fluoride : 1.200, Iron : 0.300, Chloride : 300.000, Nitrate : 60.000, Hardness : 360.000, Residual Chlorine : 0.200"
435,KARNATAKA,SHIMOGA,SHIMOGA,VITAGONDANAKOPPA,"Fluoride : 1.200, Iron : 0.300, Chloride : 360.000, Nitrate : 55.000, Hardness : 370.000, Residual Chlorine : 0.250"
436,KARNATAKA,SHIMOGA,SHIMOGA,VITAGONDANAKOPPA,"Fluoride : 1.100, Iron : 0.300, Chloride : 360.000, Nitrate : 60.000, Hardness : 380.000, Residual Chlorine : 0.300"
437,KARNATAKA,SHIMOGA,SHIMOGA,SANTHEKADUR,"Fluoride : 0.500, Chloride : 100.000, Hardness : 220.000"
438,KARNATAKA,SHIMOGA,SHIMOGA,KATIKERE,"Fluoride : 370.000, Iron : 0.300, Chloride : 360.000, Nitrate : 45.000, Magnesium : 1.000"
439,KARNATAKA,SHIMOGA,SHIMOGA,KATIKERE,"Fluoride : 1.200, Iron : 0.300, Nitrate : 60.000, Hardness : 340.000, Residual Chlorine : 0.300"
440,KARNATAKA,SHIMOGA,SHIMOGA,SHETTIHALLI,"Fluoride : 1.000, Iron : 0.300, Chloride : 350.000, Nitrate : 45.000, Hardness : 345.000, Residual Chlorine : 0.200"
441,KARNATAKA,SHIMOGA,SHIMOGA,SHETTIHALLI,"Fluoride : 1.000, Iron : 0.350, Chloride : 360.000, Nitrate : 50.000, Hardness : 350.000, Residual Chlorine : 0.300"
442,KARNATAKA,SHIMOGA,SHIMOGA,TAVAREKOPPA,"Fluoride : 2.000, Iron : 0.300, Chloride : 300.000, Nitrate : 60.000, Hardness : 400.000"
443,KARNATAKA,SHIMOGA,SHIMOGA,THAMADIHALLI,"Fluoride : 1.200, Iron : 0.300, Chloride : 350.000, Nitrate : 50.000, Hardness : 400.000"
444,KARNATAKA,SHIMOGA,SHIMOGA,GANIDALU,"Fluoride : 1.000, Iron : 0.300, Chloride : 250.000, Nitrate : 55.000, Hardness : 300.000"
445,KARNATAKA,SHIMOGA,SHIMOGA,GANIDALU,"Fluoride : 1.300, Iron : 0.500, Chloride : 400.000, Nitrate : 70.000, Hardness : 350.000"
446,KARNATAKA,SHIMOGA,SHIMOGA,GANIDALU,"Iron : 30.000, Fluoride : 1.000, Chloride : 250.000, Nitrate : 57.000, Hardness : 400.000"
447,KARNATAKA,SHIMOGA,SHIMOGA,HURULIHALLI,"Fluoride : 1.000, Iron : 0.400, Chloride : 350.000, Nitrate : 50.000, Hardness : 300.000"
448,KARNATAKA,SHIMOGA,SHIMOGA,HURULIHALLI,"Iron : 0.400, Chloride : 350.000, Nitrate : 80.000, Hardness : 400.000"
449,KARNATAKA,SHIMOGA,SHIMOGA,HURULIHALLI,"Fluoride : 1.000, Iron : 0.300, Chloride : 450.000, Nitrate : 65.000, Hardness : 300.000"
450,KARNATAKA,SHIMOGA,SHIMOGA,KAKANAHASUDI,"Fluoride : 1.000, Iron : 0.300, Chloride : 450.000, Nitrate : 56.000, Hardness : 500.000"
